3600 6.94911e-17 5.6964e-18
3602 6.9902e-17 5.73166e-18
3604 4.07046e-17 3.33851e-18
3606 2.14171e-17 1.75707e-18
3608 4.18765e-17 3.43649e-18
3610 3.87965e-17 3.18459e-18
3612 3.31886e-17 2.72499e-18
3614 3.52966e-17 2.89884e-18
3616 4.23712e-17 3.48077e-18
3618 5.7698e-17 4.74109e-18
3620 6.20297e-17 5.09835e-18
3622 4.3398e-17 3.56789e-18
3624 5.50156e-17 4.52416e-18
3626 5.90859e-17 4.8601e-18
3628 2.34015e-17 1.92537e-18
3630 2.18369e-17 1.79709e-18
3632 3.06347e-17 2.52174e-18
3634 3.6763e-17 3.02694e-18
3636 3.68799e-17 3.0373e-18
3638 3.49775e-17 2.88132e-18
3640 5.38608e-17 4.43793e-18
3642 4.48052e-17 3.69266e-18
3644 2.74657e-17 2.26414e-18
3646 2.9552e-17 2.4367e-18
3648 4.15886e-17 3.42997e-18
3650 3.83133e-17 3.16057e-18
3652 3.3942e-17 2.80061e-18
3654 2.29329e-17 1.89266e-18
3656 1.64901e-17 1.36124e-18
3658 4.93812e-17 4.07728e-18
3660 6.14082e-17 5.07144e-18
3662 2.45295e-17 2.02623e-18
3664 2.95361e-17 2.44033e-18
3666 3.71386e-17 3.06913e-18
3668 2.23889e-17 1.85061e-18
3670 4.67293e-17 3.86334e-18
3672 5.40293e-17 4.46782e-18
3674 3.19372e-17 2.64152e-18
3676 4.28136e-17 3.54184e-18
3678 3.9625e-17 3.27873e-18
3680 3.95388e-17 3.27226e-18
3682 5.23841e-17 4.33622e-18
3684 5.45118e-17 4.51325e-18
3686 3.93948e-17 3.2623e-18
3688 3.40545e-17 2.82062e-18
3690 3.29777e-17 2.73197e-18
3692 3.09435e-17 2.56394e-18
3694 3.48411e-17 2.88745e-18
3696 2.7869e-17 2.31007e-18
3698 -1.70734e-18 -1.41549e-19
3700 2.05016e-17 1.70002e-18
3702 3.33117e-17 2.76276e-18
3704 3.75009e-17 3.11077e-18
3706 1.42485e-17 1.18215e-18
3708 2.0567e-17 1.70668e-18
3710 4.22531e-17 3.50685e-18
3712 4.93245e-17 4.09447e-18
3714 1.6375e-17 1.35954e-18
3716 2.86662e-17 2.38043e-18
3718 4.37964e-17 3.63746e-18
3720 4.30347e-17 3.5748e-18
3722 3.94322e-17 3.27609e-18
3724 1.30331e-17 1.08299e-18
3726 1.36966e-17 1.13831e-18
3728 3.67163e-17 3.05195e-18
3730 3.90537e-17 3.24676e-18
3732 2.5859e-17 2.15015e-18
3734 2.60724e-17 2.16823e-18
3736 3.13258e-17 2.60552e-18
3738 1.93398e-17 1.60883e-18
3740 3.45566e-17 2.87512e-18
3742 3.26252e-17 2.71483e-18
3744 3.17554e-17 2.64284e-18
3746 2.34006e-17 1.9478e-18
3748 -2.06689e-18 -1.72067e-19
3750 7.95744e-18 6.62546e-19
3752 2.27095e-17 1.89109e-18
3754 3.73955e-17 3.11447e-18
3756 4.33438e-17 3.61037e-18
3758 3.18481e-17 2.65319e-18
3760 1.01842e-17 8.48531e-19
3762 2.29181e-17 1.90976e-18
3764 2.64635e-17 2.20549e-18
3766 9.29033e-18 7.74365e-19
3768 1.21761e-17 1.01503e-18
3770 1.98223e-17 1.65264e-18
3772 9.66645e-18 8.06021e-19
3774 1.84585e-17 1.53932e-18
3776 2.90256e-17 2.42085e-18
3778 2.12629e-17 1.77362e-18
3780 2.6216e-17 2.18704e-18
3782 3.14803e-17 2.62651e-18
3784 2.2281e-17 1.8592e-18
3786 3.00713e-17 2.50953e-18
3788 4.23837e-17 3.53743e-18
3790 2.90683e-17 2.42637e-18
3792 3.14385e-17 2.6245e-18
3794 3.54448e-17 2.95926e-18
3796 3.40767e-17 2.84534e-18
3798 3.52817e-17 2.94626e-18
3800 2.65527e-17 2.21756e-18
3802 1.08954e-17 9.10023e-19
3804 2.53e-17 2.11336e-18
3806 3.36438e-17 2.81061e-18
3808 2.24123e-17 1.87251e-18
3810 1.62809e-17 1.36037e-18
3812 3.86031e-17 3.22583e-18
3814 3.21237e-17 2.68463e-18
3816 2.986e-17 2.49568e-18
3818 3.26306e-17 2.72748e-18
3820 3.11103e-17 2.60063e-18
3822 4.32584e-17 3.61645e-18
3824 5.3224e-17 4.44996e-18
3826 4.06016e-17 3.3949e-18
3828 3.97373e-17 3.32289e-18
3830 4.21023e-17 3.52095e-18
3832 3.72219e-17 3.11305e-18
3834 4.10406e-17 3.43269e-18
3836 3.19463e-17 2.67223e-18
3838 2.83322e-17 2.37009e-18
3840 5.34436e-17 4.47107e-18
3842 5.06469e-17 4.2374e-18
3844 3.34014e-17 2.79474e-18
3846 3.95662e-17 3.31078e-18
3848 4.92315e-17 4.11981e-18
3850 5.07124e-17 4.24401e-18
