3617.58 9.78093e-17 1.0536e-17
3618.52 7.70718e-17 8.30282e-18
3619.45 5.78705e-17 6.23479e-18
3620.39 5.81323e-17 6.26348e-18
3621.32 5.24194e-17 5.64839e-18
3622.25 3.36135e-17 3.62226e-18
3623.19 2.63681e-17 2.8417e-18
3624.12 2.85153e-17 3.07335e-18
3625.05 3.53462e-17 3.80986e-18
3625.99 2.65137e-17 2.85805e-18
3626.92 -7.55431e-18 -8.14381e-19
3627.86 -1.4603e-17 -1.57438e-18
3628.79 2.3826e-17 2.56892e-18
3629.72 6.32238e-17 6.8173e-18
3630.66 6.94867e-17 7.49317e-18
3631.59 7.77549e-17 8.38541e-18
3632.52 6.57804e-17 7.09456e-18
3633.46 4.47477e-17 4.82649e-18
3634.39 4.30797e-17 4.64692e-18
3635.33 2.23378e-17 2.40971e-18
3636.26 -1.96571e-19 -2.12068e-20
3637.19 7.41491e-18 8.00007e-19
3638.13 2.32157e-17 2.50496e-18
3639.06 2.98153e-17 3.21729e-18
3640 1.83868e-17 1.98421e-18
3640.93 1.8667e-17 2.01459e-18
3641.86 3.05326e-17 3.29539e-18
3642.8 5.00037e-17 5.3973e-18
3643.73 5.65303e-17 6.10219e-18
3644.66 4.41206e-17 4.76296e-18
3645.6 4.58778e-17 4.953e-18
3646.53 6.67554e-17 7.20746e-18
3647.47 2.35626e-17 2.54419e-18
3648.4 1.3899e-17 1.50086e-18
3649.33 1.48293e-17 1.60142e-18
3650.27 -3.6727e-18 -3.96644e-19
3651.2 4.03319e-18 4.35605e-19
3652.14 7.67942e-18 8.29473e-19
3653.07 -6.42677e-18 -6.94218e-19
3654 3.0114e-18 3.25312e-19
3654.94 1.95325e-17 2.11018e-18
3655.87 3.28634e-17 3.5506e-18
3656.8 3.56048e-17 3.84704e-18
3657.74 3.1605e-17 3.41509e-18
3658.67 4.08162e-17 4.4107e-18
3659.61 6.46135e-17 6.98275e-18
3660.54 9.21563e-17 9.95993e-18
3661.47 7.8936e-17 8.53168e-18
3662.41 4.87759e-17 5.27221e-18
3663.34 2.43932e-17 2.63684e-18
3664.27 7.25838e-18 7.84661e-19
3665.21 6.8765e-18 7.43425e-19
3666.14 -3.35971e-18 -3.63244e-19
3667.08 -9.00436e-18 -9.73592e-19
3668.01 -8.50003e-18 -9.19118e-19
3668.94 1.85135e-17 2.00201e-18
3669.88 5.41972e-18 5.86113e-19
3670.81 -4.98062e-18 -5.3866e-19
3671.75 2.27815e-17 2.464e-18
3672.68 4.0563e-17 4.38747e-18
3673.61 1.28622e-17 1.39131e-18
3674.55 -1.45825e-17 -1.57749e-18
3675.48 -7.30644e-18 -7.90438e-19
3676.41 1.32552e-17 1.43408e-18
3677.35 1.47555e-17 1.59649e-18
3678.28 9.07904e-18 9.82378e-19
3679.22 2.47224e-18 2.67519e-19
3680.15 2.00426e-18 2.16892e-19
3681.08 1.43735e-17 1.55552e-18
3682.02 2.21084e-17 2.39275e-18
3682.95 2.33776e-17 2.53025e-18
3683.88 -3.27071e-19 -3.54022e-20
3684.82 1.96371e-18 2.12564e-19
3685.75 1.04594e-17 1.13226e-18
3686.69 2.66743e-17 2.88772e-18
3687.62 3.38084e-17 3.66025e-18
3688.55 5.42043e-17 5.86873e-18
3689.49 4.40997e-17 4.77496e-18
3690.42 2.59052e-17 2.80508e-18
3691.36 1.73107e-17 1.87455e-18
3692.29 2.78724e-18 3.01842e-19
3693.22 -1.74202e-17 -1.88661e-18
3694.16 -2.4512e-17 -2.65479e-18
3695.09 -8.29933e-18 -8.98913e-19
3696.02 1.7963e-18 1.9457e-19
3696.96 -2.06321e-18 -2.23493e-19
3697.89 -6.60873e-19 -7.15914e-20
3698.83 7.54082e-18 8.16929e-19
3699.76 9.12197e-18 9.88272e-19
3700.69 8.00366e-20 8.67159e-21
3701.63 1.92579e-18 2.08661e-19
3702.56 1.05016e-17 1.13792e-18
3703.49 6.85709e-18 7.43047e-19
3704.43 1.88093e-17 2.03831e-18
3705.36 2.39197e-17 2.59224e-18
3706.3 2.81898e-18 3.05515e-19
3707.23 1.15568e-17 1.25257e-18
3708.16 3.0717e-17 3.32937e-18
3709.1 4.52285e-17 4.90249e-18
3710.03 3.2251e-17 3.49598e-18
3710.97 1.33406e-17 1.44618e-18
3711.9 4.49786e-18 4.87611e-19
3712.83 -1.27913e-18 -1.38677e-19
3713.77 -4.10658e-18 -4.45234e-19
3714.7 -6.58522e-18 -7.14001e-19
3715.63 6.92533e-18 7.50913e-19
3716.57 1.8614e-17 2.01841e-18
3717.5 1.5651e-17 1.69719e-18
3718.44 1.08888e-17 1.18083e-18
3719.37 2.05979e-17 2.23384e-18
3720.3 2.92214e-17 3.1692e-18
3721.24 4.02298e-17 4.3633e-18
3722.17 5.25685e-17 5.70181e-18
3723.11 4.44836e-17 4.8251e-18
3724.04 3.04497e-17 3.303e-18
3724.97 1.86358e-17 2.02158e-18
3725.91 1.57803e-17 1.7119e-18
3726.84 1.72851e-17 1.87522e-18
3727.77 1.57679e-17 1.7107e-18
3728.71 2.90642e-17 3.15338e-18
3729.64 3.32801e-17 3.61095e-18
3730.58 4.24858e-17 4.60997e-18
3731.51 4.70285e-17 5.1031e-18
3732.44 3.70074e-17 4.01587e-18
3733.38 1.36118e-17 1.47715e-18
3734.31 -3.14424e-18 -3.41226e-19
3735.24 -3.22806e-19 -3.50336e-20
3736.18 1.05807e-17 1.14835e-18
3737.11 2.21371e-17 2.4027e-18
3738.05 3.38088e-17 3.66965e-18
3738.98 2.87477e-17 3.12044e-18
3739.91 9.75635e-18 1.05905e-18
3740.85 1.89686e-19 2.05912e-20
3741.78 2.14414e-18 2.32764e-19
3742.72 1.68029e-17 1.82416e-18
3743.65 1.53157e-17 1.66277e-18
3744.58 -4.85385e-18 -5.26985e-19
3745.52 5.49442e-18 5.96554e-19
3746.45 2.7251e-17 2.95887e-18
3747.38 3.22021e-17 3.49658e-18
3748.32 2.34089e-17 2.54189e-18
3749.25 1.68679e-17 1.83169e-18
3750.19 1.3569e-17 1.47351e-18
3751.12 1.2917e-17 1.40276e-18
3752.05 2.29534e-17 2.49278e-18
3752.99 3.13298e-17 3.40259e-18
3753.92 4.07183e-17 4.42239e-18
3754.85 4.48649e-17 4.87291e-18
3755.79 4.58904e-17 4.98447e-18
3756.72 3.71393e-17 4.03408e-18
3757.66 1.91973e-17 2.08529e-18
3758.59 7.82325e-18 8.49821e-19
3759.52 1.51955e-17 1.6507e-18
3760.46 1.91545e-17 2.08084e-18
3761.39 2.79196e-17 3.03313e-18
3762.33 2.81055e-17 3.05343e-18
3763.26 1.88079e-17 2.04339e-18
3764.19 2.03914e-17 2.2155e-18
3765.13 1.98491e-17 2.15664e-18
3766.06 1.39355e-17 1.51417e-18
3766.99 1.83604e-17 1.99501e-18
3767.93 2.0655e-17 2.24441e-18
3768.86 -6.34516e-19 -6.89498e-20
3769.8 -5.52361e-18 -6.00242e-19
3770.73 1.16622e-17 1.26735e-18
3771.66 7.15116e-18 7.7715e-19
3772.6 5.19826e-18 5.64936e-19
3773.53 1.67556e-17 1.82102e-18
3774.47 2.1387e-17 2.32443e-18
3775.4 2.64753e-17 2.87752e-18
3776.33 3.48443e-17 3.78723e-18
3777.27 3.41194e-17 3.70855e-18
3778.2 2.4402e-17 2.6524e-18
3779.13 1.54513e-17 1.67954e-18
3780.07 1.09734e-17 1.19283e-18
3781 6.24944e-18 6.79344e-19
3781.94 3.64563e-18 3.96308e-19
3782.87 1.22812e-17 1.3351e-18
3783.8 2.11423e-17 2.29845e-18
3784.74 2.46019e-17 2.67462e-18
3785.67 3.54517e-17 3.85426e-18
3786.6 4.41083e-17 4.79552e-18
3787.54 5.15837e-17 5.60839e-18
3788.47 7.3298e-17 7.96945e-18
3789.41 8.82839e-17 9.59904e-18
3790.34 7.87112e-17 8.55842e-18
3791.27 5.71081e-17 6.20962e-18
3792.21 5.73071e-17 6.2314e-18
3793.14 4.60427e-17 5.00665e-18
3794.08 3.0185e-18 3.28237e-19
3795.01 -7.01766e-18 -7.6313e-19
3795.94 -4.23751e-18 -4.60815e-19
3796.88 5.19948e-18 5.65438e-19
3797.81 -2.29103e-18 -2.49153e-19
3798.74 -6.17743e-18 -6.71818e-19
3799.68 6.29234e-18 6.8433e-19
3800.61 9.17054e-18 9.97371e-19
3801.55 3.87077e-18 4.20987e-19
3802.48 2.16838e-17 2.35839e-18
3803.41 2.96473e-17 3.22458e-18
3804.35 3.17975e-17 3.45852e-18
3805.28 2.03275e-17 2.211e-18
3806.21 1.39344e-17 1.51566e-18
3807.15 2.91566e-17 3.17146e-18
3808.08 2.62075e-17 2.85072e-18
3809.02 1.47698e-17 1.60662e-18
3809.95 2.37515e-17 2.58367e-18
3810.88 3.64557e-17 3.96569e-18
3811.82 2.84109e-17 3.09062e-18
3812.75 2.04086e-17 2.22015e-18
3813.69 1.73879e-17 1.89157e-18
3814.62 2.34199e-17 2.54781e-18
3815.55 3.08506e-17 3.35624e-18
3816.49 1.45133e-17 1.57893e-18
3817.42 -3.78004e-18 -4.11245e-19
3818.35 -4.7902e-18 -5.21152e-19
3819.29 5.84825e-18 6.36273e-19
3820.22 3.12316e-17 3.39796e-18
3821.16 5.09499e-17 5.54337e-18
3822.09 4.45871e-17 4.85117e-18
3823.02 2.84003e-17 3.09005e-18
3823.96 3.11215e-17 3.38618e-18
3824.89 3.65394e-17 3.97573e-18
3825.82 3.46725e-17 3.77265e-18
3826.76 3.4506e-17 3.75458e-18
3827.69 3.23992e-17 3.52539e-18
3828.63 6.81322e-18 7.41362e-19
3829.56 -6.80262e-18 -7.40218e-19
3830.49 9.52369e-18 1.03632e-18
3831.43 1.91913e-17 2.08833e-18
3832.36 3.02791e-17 3.2949e-18
3833.3 3.38245e-17 3.68074e-18
3834.23 4.41091e-17 4.79996e-18
3835.16 3.8129e-17 4.14925e-18
3836.1 4.59711e-17 5.00269e-18
3837.03 5.0937e-17 5.54315e-18
3837.96 4.36156e-17 4.74645e-18
3838.9 4.63834e-17 5.04771e-18
3839.83 5.80306e-17 6.31528e-18
3840.77 5.12222e-17 5.5744e-18
3841.7 2.95631e-17 3.21732e-18
3842.63 3.19668e-17 3.47894e-18
3843.57 4.92741e-17 5.36254e-18
3844.5 5.66616e-17 6.16658e-18
3845.43 6.7567e-17 7.35349e-18
3846.37 6.30526e-17 6.86223e-18
3847.3 5.06046e-17 5.50751e-18
3848.24 3.59356e-17 3.91105e-18
3849.17 2.58108e-17 2.80914e-18
3850.1 4.50361e-17 4.90158e-18
3851.04 6.55141e-17 7.13038e-18
3851.97 5.39405e-17 5.87078e-18
3852.91 3.73565e-17 4.06583e-18
3853.84 4.21764e-17 4.59045e-18
3854.77 5.00534e-17 5.44781e-18
3855.71 4.64346e-17 5.05397e-18
3856.64 4.36318e-17 4.74893e-18
3857.57 4.61012e-17 5.01773e-18
3858.51 5.35074e-17 5.82386e-18
3859.44 5.85923e-17 6.37734e-18
3860.38 5.92185e-17 6.44553e-18
3861.31 6.41752e-17 6.98506e-18
3862.24 7.22148e-17 7.86015e-18
3863.18 6.14931e-17 6.69318e-18
3864.11 6.27891e-17 6.83426e-18
3865.05 6.14763e-17 6.69139e-18
3865.98 6.25481e-17 6.80807e-18
3866.91 5.73464e-17 6.2419e-18
3867.85 6.6698e-17 7.2598e-18
3868.78 8.34891e-17 9.08746e-18
3869.71 7.91362e-17 8.61368e-18
3870.65 7.28645e-17 7.93104e-18
3871.58 7.7042e-17 8.38576e-18
3872.52 7.28441e-17 7.92884e-18
3873.45 6.69618e-17 7.28857e-18
3874.38 7.93589e-17 8.63796e-18
3875.32 8.69054e-17 9.45938e-18
3876.25 7.50521e-17 8.16919e-18
3877.18 7.13446e-17 7.76563e-18
3878.12 7.23769e-17 7.87799e-18
3879.05 6.90977e-17 7.52106e-18
3879.99 6.33698e-17 6.89759e-18
3880.92 5.20993e-17 5.67083e-18
3881.85 7.29621e-17 7.94166e-18
3882.79 8.27706e-17 9.00926e-18
3883.72 7.70934e-17 8.39131e-18
3884.66 7.00569e-17 7.6254e-18
3885.59 7.22213e-17 7.86096e-18
3886.52 8.47274e-17 9.22217e-18
3887.46 7.95997e-17 8.66402e-18
3888.39 6.55613e-17 7.13599e-18
3889.32 6.05621e-17 6.59184e-18
3890.26 6.93024e-17 7.54314e-18
3891.19 8.23802e-17 8.96655e-18
3892.13 8.6444e-17 9.40883e-18
3893.06 8.23462e-17 8.96277e-18
3893.99 7.92943e-17 8.63056e-18
3894.93 8.43649e-17 9.18241e-18
3895.86 8.546e-17 9.30156e-18
3896.79 7.54748e-17 8.21471e-18
3897.73 7.31891e-17 7.96589e-18
3898.66 7.48208e-17 8.14344e-18
3899.6 7.49558e-17 8.15809e-18
3900.53 7.75112e-17 8.43616e-18
3901.46 8.3377e-17 9.07453e-18
3902.4 8.37962e-17 9.1201e-18
3903.33 8.29872e-17 9.03199e-18
3904.27 9.60839e-17 1.04573e-17
3905.2 1.06479e-16 1.15886e-17
3906.13 1.07839e-16 1.17365e-17
3907.07 1.04754e-16 1.14007e-17
3908 1.10475e-16 1.20232e-17
3908.93 1.24278e-16 1.35253e-17
3909.87 1.20771e-16 1.31435e-17
3910.8 1.05578e-16 1.149e-17
3911.74 8.45264e-17 9.19885e-18
3912.67 8.0883e-17 8.80227e-18
3913.6 9.49505e-17 1.03331e-17
3914.54 1.02844e-16 1.1192e-17
3915.47 1.12252e-16 1.22157e-17
3916.41 1.16172e-16 1.26422e-17
3917.34 1.07563e-16 1.17052e-17
3918.27 1.09688e-16 1.19363e-17
3919.21 1.15287e-16 1.25455e-17
3920.14 1.16642e-16 1.26928e-17
3921.07 1.3922e-16 1.51495e-17
3922.01 1.42807e-16 1.55397e-17
3922.94 1.18885e-16 1.29364e-17
3923.88 1.01041e-16 1.09946e-17
3924.81 1.13882e-16 1.23917e-17
3925.74 1.21745e-16 1.32472e-17
3926.68 1.11353e-16 1.21163e-17
3927.61 1.05471e-16 1.14761e-17
3928.54 1.06883e-16 1.16296e-17
3929.48 1.06641e-16 1.16031e-17
3930.41 1.07881e-16 1.17379e-17
3931.35 1.1263e-16 1.22544e-17
3932.28 1.16871e-16 1.27157e-17
3933.21 1.2536e-16 1.36391e-17
3934.15 1.21004e-16 1.3165e-17
3935.08 1.02476e-16 1.1149e-17
3936.02 9.79358e-17 1.06549e-17
3936.95 1.06086e-16 1.15414e-17
3937.88 1.1117e-16 1.20943e-17
3938.82 1.12239e-16 1.22105e-17
3939.75 1.08553e-16 1.18093e-17
3940.68 9.97578e-17 1.08523e-17
3941.62 9.76745e-17 1.06255e-17
3942.55 1.13935e-16 1.23942e-17
3943.49 1.34333e-16 1.46129e-17
3944.42 1.31651e-16 1.43209e-17
3945.35 1.07748e-16 1.17206e-17
3946.29 9.30915e-17 1.01261e-17
3947.22 1.02746e-16 1.11761e-17
3948.15 1.02233e-16 1.11201e-17
3949.09 1.02052e-16 1.11002e-17
3950.02 1.11123e-16 1.20867e-17
3950.96 1.14103e-16 1.24105e-17
3951.89 1.26417e-16 1.37496e-17
3952.82 1.40652e-16 1.52976e-17
3953.76 1.03727e-16 1.12814e-17
3954.69 6.15703e-17 6.69627e-18
3955.63 7.92139e-17 8.615e-18
3956.56 1.05522e-16 1.14759e-17
3957.49 1.08812e-16 1.18335e-17
3958.43 1.12269e-16 1.22092e-17
3959.36 1.14995e-16 1.25054e-17
3960.29 1.10136e-16 1.19768e-17
3961.23 1.074e-16 1.1679e-17
3962.16 1.16093e-16 1.26241e-17
3963.1 1.03757e-16 1.12824e-17
3964.03 1.02052e-16 1.10968e-17
3964.96 1.00779e-16 1.09581e-17
3965.9 9.63278e-17 1.04739e-17
3966.83 8.72859e-17 9.49055e-18
3967.76 8.06648e-17 8.77045e-18
3968.7 8.87127e-17 9.64527e-18
3969.63 9.13916e-17 9.93631e-18
3970.57 8.46812e-17 9.20654e-18
3971.5 9.0506e-17 9.83958e-18
3972.43 1.02976e-16 1.1195e-17
3973.37 1.07617e-16 1.16993e-17
3974.3 9.99512e-17 1.08657e-17
3975.24 9.34085e-17 1.01542e-17
3976.17 1.00426e-16 1.09168e-17
3977.1 1.10171e-16 1.19758e-17
3978.04 1.07018e-16 1.16328e-17
3978.97 9.52647e-17 1.0355e-17
3979.9 9.07862e-17 9.86796e-18
3980.84 9.08056e-17 9.86982e-18
3981.77 9.27628e-17 1.00823e-17
3982.71 1.00741e-16 1.09492e-17
3983.64 1.01031e-16 1.09804e-17
3984.57 1.02378e-16 1.11265e-17
3985.51 9.55924e-17 1.03888e-17
3986.44 8.66386e-17 9.41548e-18
3987.38 8.59211e-17 9.33726e-18
3988.31 9.08383e-17 9.87137e-18
3989.24 9.72486e-17 1.05677e-17
3990.18 1.08818e-16 1.18246e-17
3991.11 9.91874e-17 1.07778e-17
3992.04 8.08179e-17 8.78152e-18
3992.98 7.56856e-17 8.22363e-18
3993.91 7.21645e-17 7.84083e-18
3994.85 7.81785e-17 8.49403e-18
3995.78 8.52495e-17 9.26203e-18
3996.71 8.00552e-17 8.69745e-18
3997.65 8.23111e-17 8.94229e-18
3998.58 8.72116e-17 9.47441e-18
3999.51 8.79938e-17 9.55912e-18
4000.45 8.54673e-17 9.28438e-18
4001.38 8.2846e-17 8.99937e-18
4002.32 9.16389e-17 9.95423e-18
4003.25 9.08774e-17 9.87123e-18
4004.18 8.33922e-17 9.05791e-18
4005.12 9.24127e-17 1.00374e-17
4006.05 9.89295e-17 1.07449e-17
4006.99 9.35737e-17 1.01629e-17
4007.92 9.15244e-17 9.94003e-18
4008.85 9.10162e-17 9.88453e-18
4009.79 8.96964e-17 9.7409e-18
4010.72 1.00313e-16 1.08935e-17
4011.65 1.0275e-16 1.11578e-17
4012.59 1.01489e-16 1.10205e-17
4013.52 1.05442e-16 1.14494e-17
4014.46 1.05031e-16 1.14044e-17
4015.39 9.65976e-17 1.04884e-17
4016.32 8.82374e-17 9.58036e-18
4017.26 8.53589e-17 9.26753e-18
4018.19 8.51641e-17 9.24608e-18
4019.12 8.70698e-17 9.45267e-18
4020.06 8.59658e-17 9.33252e-18
4020.99 8.54442e-17 9.27559e-18
4021.93 8.81309e-17 9.56693e-18
4022.86 8.87407e-17 9.63281e-18
4023.79 9.26313e-17 1.00548e-17
4024.73 9.66632e-17 1.04921e-17
4025.66 9.14032e-17 9.92083e-18
4026.6 7.87528e-17 8.54747e-18
4027.53 7.38923e-17 8.01966e-18
4028.46 8.3533e-17 9.06568e-18
4029.4 8.28277e-17 8.98882e-18
4030.33 8.17086e-17 8.86706e-18
4031.26 8.29945e-17 9.0063e-18
4032.2 7.92399e-17 8.59856e-18
4033.13 7.6796e-17 8.33307e-18
4034.07 7.81408e-17 8.4787e-18
4035 8.57776e-17 9.307e-18
4035.93 8.72611e-17 9.46762e-18
4036.87 8.66499e-17 9.40097e-18
4037.8 8.80866e-17 9.5565e-18
4038.74 9.01738e-17 9.78259e-18
4039.67 9.13407e-17 9.90882e-18
4040.6 9.08295e-17 9.85301e-18
4041.54 8.96476e-17 9.72444e-18
4042.47 9.59269e-17 1.04052e-17
4043.4 1.02156e-16 1.10805e-17
4044.34 9.08297e-17 9.85157e-18
4045.27 9.39913e-17 1.01941e-17
4046.21 1.19901e-16 1.30037e-17
4047.14 1.10457e-16 1.1979e-17
4048.07 9.13373e-17 9.90513e-18
4049.01 9.47681e-17 1.02768e-17
4049.94 9.2107e-17 9.98784e-18
4050.87 1.08504e-16 1.17654e-17
4051.81 1.13763e-16 1.23352e-17
4052.74 1.13618e-16 1.2319e-17
4053.68 1.1351e-16 1.23068e-17
4054.61 1.06989e-16 1.15994e-17
4055.54 9.73277e-17 1.05515e-17
4056.48 8.53045e-17 9.24768e-18
4057.41 8.32152e-17 9.02082e-18
4058.35 9.89361e-17 1.07246e-17
4059.28 9.9203e-17 1.07531e-17
4060.21 9.76939e-17 1.05891e-17
4061.15 1.06942e-16 1.1591e-17
4062.08 1.01565e-16 1.10078e-17
4063.01 8.8363e-17 9.57655e-18
4063.95 8.86756e-17 9.61004e-18
4064.88 9.68805e-17 1.04988e-17
4065.82 1.03318e-16 1.1196e-17
4066.75 1.03006e-16 1.11617e-17
4067.68 9.59549e-17 1.03972e-17
4068.62 9.07611e-17 9.83402e-18
4069.55 8.44712e-17 9.15212e-18
4070.48 7.92392e-17 8.5849e-18
4071.42 8.6045e-17 9.32185e-18
4072.35 9.11279e-17 9.8721e-18
4073.29 9.81613e-17 1.06336e-17
4074.22 1.04823e-16 1.13548e-17
4075.15 9.82149e-17 1.06385e-17
4076.09 8.16107e-17 8.83957e-18
4077.02 7.81197e-17 8.46108e-18
4077.96 8.64659e-17 9.36465e-18
4078.89 9.04786e-17 9.79882e-18
4079.82 1.03813e-16 1.12424e-17
4080.76 1.01146e-16 1.09531e-17
4081.69 9.13337e-17 9.89013e-18
4082.62 1.06082e-16 1.14866e-17
4083.56 1.02724e-16 1.11225e-17
4084.49 9.64281e-17 1.04404e-17
4085.43 1.00052e-16 1.08323e-17
4086.36 9.1642e-17 9.92131e-18
4087.29 8.50916e-17 9.21174e-18
4088.23 8.06573e-17 8.73131e-18
4089.16 8.00941e-17 8.66995e-18
4090.09 7.85106e-17 8.49816e-18
4091.03 8.9963e-17 9.73734e-18
4091.96 9.76668e-17 1.05707e-17
4092.9 9.71973e-17 1.05194e-17
4093.83 8.68717e-17 9.40146e-18
4094.76 8.86063e-17 9.58874e-18
4095.7 9.53486e-17 1.03179e-17
4096.63 8.47362e-17 9.16908e-18
4097.57 6.84513e-17 7.40659e-18
4098.5 7.20452e-17 7.7951e-18
4099.43 7.91436e-17 8.56272e-18
4100.37 8.24465e-17 8.91965e-18
4101.3 8.02125e-17 8.67755e-18
4102.23 8.57118e-17 9.27204e-18
4103.17 8.98065e-17 9.71453e-18
4104.1 8.27371e-17 8.94939e-18
4105.04 8.52077e-17 9.21619e-18
4105.97 9.36746e-17 1.01315e-17
4106.9 9.44715e-17 1.02172e-17
4107.84 8.90214e-17 9.6273e-18
4108.77 8.10369e-17 8.76338e-18
4109.71 8.54793e-17 9.24334e-18
4110.64 9.40024e-17 1.01645e-17
4111.57 8.62191e-17 9.32243e-18
4112.51 7.80345e-17 8.43706e-18
